Date,Journal_ID,Line_No,Account_Code,Account_Name,Dept_Code,Description,Debit,Credit,User_ID,Approval_Level,Posting_Type,Currency,Exchange_Rate,Audit_Flag,Net
2024-09-26,JRN-2024-0246,1,5000,Cost of Goods Sold,MKT,Dr to Cost of Goods Sold,1771.27,0.0,U103,2,Manual,GBP,1.0,0,1771.27
2024-09-26,JRN-2024-0246,2,5200,Rent Expense,MKT,Cr to Rent Expense,0.0,1771.27,U103,2,Manual,GBP,1.0,0,-1771.27
2024-02-13,JRN-2024-0247,1,1000,Cash at Bank,MKT,Dr to Cash at Bank,1123.39,0.0,U102,1,Manual,GBP,1.0,0,1123.39
2024-02-13,JRN-2024-0247,2,4100,Other Income,MKT,Cr to Other Income,0.0,116.39,U102,1,Manual,GBP,1.0,0,-116.39
2024-02-13,JRN-2024-0247,3,1300,Prepayments,MKT,Cr to Prepayments,0.0,232.86,U102,1,Manual,GBP,1.0,0,-232.86
2024-02-13,JRN-2024-0247,4,1200,Inventory,MKT,Cr to Inventory,0.0,774.14,U102,1,Manual,GBP,1.0,0,-774.14
2024-10-23,JRN-2024-0248,1,1300,Prepayments,IT,Dr to Prepayments,2952.91,0.0,U101,2,Automated,GBP,1.0,0,2952.91
2024-10-23,JRN-2024-0248,2,2000,Accounts Payable,IT,Cr to Accounts Payable,0.0,289.93,U101,2,Automated,GBP,1.0,0,-289.93
2024-10-23,JRN-2024-0248,3,2000,Accounts Payable,IT,Cr to Accounts Payable,0.0,399.98,U101,2,Automated,GBP,1.0,0,-399.98
2024-10-23,JRN-2024-0248,4,3100,Retained Earnings,IT,Cr to Retained Earnings,0.0,2263.0,U101,2,Automated,GBP,1.0,0,-2263.0
2024-09-24,JRN-2024-0249,1,1100,Accounts Receivable,HR,Dr to Accounts Receivable,1126.55,0.0,U102,1,Manual,GBP,1.0,0,1126.55
2024-09-24,JRN-2024-0249,2,3000,Share Capital,HR,Cr to Share Capital,0.0,588.6,U102,1,Manual,GBP,1.0,0,-588.6
2024-09-24,JRN-2024-0249,3,5500,Interest Expense,HR,Cr to Interest Expense,0.0,1235.99,U102,1,Manual,GBP,1.0,0,-1235.99
2024-09-24,JRN-2024-0249,4,1200,Inventory,HR,Dr to Inventory,698.04,0.0,U102,1,Manual,GBP,1.0,0,698.04
2024-01-08,JRN-2024-0250,1,2000,Accounts Payable,HR,Cr to Accounts Payable,0.0,2181.24,U101,3,Automated,GBP,1.0,0,-2181.24
2024-01-08,JRN-2024-0250,2,5500,Interest Expense,HR,Dr to Interest Expense,2181.24,0.0,U101,3,Automated,GBP,1.0,0,2181.24
2024-09-02,JRN-2024-0251,1,1200,Inventory,MKT,Cr to Inventory,0.0,614.11,U102,3,Reversal,GBP,1.0,0,-614.11
2024-09-02,JRN-2024-0251,2,5500,Interest Expense,MKT,Dr to Interest Expense,477.2,0.0,U102,3,Reversal,GBP,1.0,0,477.2
2024-09-02,JRN-2024-0251,3,4000,Sales Revenue,MKT,Cr to Sales Revenue,0.0,1177.71,U102,3,Reversal,GBP,1.0,0,-1177.71
2024-09-02,JRN-2024-0251,4,5100,Wages Expense,MKT,Dr to Wages Expense,1314.62,0.0,U102,3,Reversal,GBP,1.0,0,1314.62
2024-06-10,JRN-2024-0252,1,1300,Prepayments,FIN,Dr to Prepayments,275.68,0.0,U102,1,Manual,GBP,1.0,0,275.68
2024-06-10,JRN-2024-0252,2,5100,Wages Expense,FIN,Dr to Wages Expense,593.1,0.0,U102,1,Manual,GBP,1.0,0,593.1
2024-06-10,JRN-2024-0252,3,2100,Accruals,FIN,Cr to Accruals,0.0,1559.78,U102,1,Manual,GBP,1.0,0,-1559.78
2024-06-10,JRN-2024-0252,4,4100,Other Income,FIN,Dr to Other Income,691.0,0.0,U102,1,Manual,GBP,1.0,0,691.0
2024-06-02,JRN-2024-0253,1,5300,Utilities Expense,HR,Dr to Utilities Expense,1588.13,0.0,U301,1,Reversal,GBP,1.0,0,1588.13
2024-06-02,JRN-2024-0253,2,5300,Utilities Expense,HR,Cr to Utilities Expense,0.0,358.48,U301,1,Reversal,GBP,1.0,0,-358.48
2024-06-02,JRN-2024-0253,3,2000,Accounts Payable,HR,Cr to Accounts Payable,0.0,1229.65,U301,1,Reversal,GBP,1.0,0,-1229.65
2024-08-03,JRN-2024-0254,1,1100,Accounts Receivable,HR,Dr to Accounts Receivable,1351.47,0.0,U401,3,Automated,GBP,1.0,0,1351.47
2024-08-03,JRN-2024-0254,2,2100,Accruals,HR,Cr to Accruals,0.0,1351.47,U401,3,Automated,GBP,1.0,0,-1351.47
2024-09-04,JRN-2024-0255,1,4100,Other Income,OPS,Dr to Other Income,475.92,0.0,U103,3,Manual,GBP,1.0,0,475.92
2024-09-04,JRN-2024-0255,2,5300,Utilities Expense,OPS,Dr to Utilities Expense,1172.07,0.0,U103,3,Manual,GBP,1.0,0,1172.07
2024-09-04,JRN-2024-0255,3,1000,Cash at Bank,OPS,Cr to Cash at Bank,0.0,245.47,U103,3,Manual,GBP,1.0,0,-245.47
2024-09-04,JRN-2024-0255,4,2000,Accounts Payable,OPS,Cr to Accounts Payable,0.0,1402.52,U103,3,Manual,GBP,1.0,0,-1402.52
2024-05-29,JRN-2024-0256,1,1000,Cash at Bank,OPS,Dr to Cash at Bank,1112.29,0.0,U301,3,Reversal,GBP,1.0,0,1112.29
2024-05-29,JRN-2024-0256,2,2000,Accounts Payable,OPS,Dr to Accounts Payable,665.93,0.0,U301,3,Reversal,GBP,1.0,0,665.93
2024-05-29,JRN-2024-0256,3,5100,Wages Expense,OPS,Cr to Wages Expense,0.0,1778.22,U301,3,Reversal,GBP,1.0,0,-1778.22
2024-09-28,JRN-2024-0257,1,1100,Accounts Receivable,IT,Dr to Accounts Receivable,2253.44,0.0,U101,1,Reversal,GBP,1.0,0,2253.44
2024-09-28,JRN-2024-0257,2,1100,Accounts Receivable,IT,Cr to Accounts Receivable,0.0,2253.44,U101,1,Reversal,GBP,1.0,0,-2253.44
2024-10-29,JRN-2024-0258,1,2100,Accruals,OPS,Cr to Accruals,0.0,614.93,U103,3,Manual,GBP,1.0,0,-614.93
2024-10-29,JRN-2024-0258,2,5400,Depreciation Expense,OPS,Dr to Depreciation Expense,614.93,0.0,U103,3,Manual,GBP,1.0,0,614.93
2024-11-28,JRN-2024-0259,1,5400,Depreciation Expense,OPS,Cr to Depreciation Expense,0.0,930.32,U401,3,Automated,GBP,1.0,0,-930.32
2024-11-28,JRN-2024-0259,2,1100,Accounts Receivable,OPS,Dr to Accounts Receivable,429.47,0.0,U401,3,Automated,GBP,1.0,0,429.47
2024-11-28,JRN-2024-0259,3,1200,Inventory,OPS,Dr to Inventory,500.85,0.0,U401,3,Automated,GBP,1.0,0,500.85
2024-04-09,JRN-2024-0260,1,2000,Accounts Payable,IT,Cr to Accounts Payable,0.0,1585.55,U401,1,Reversal,GBP,1.0,0,-1585.55
2024-04-09,JRN-2024-0260,2,3100,Retained Earnings,IT,Dr to Retained Earnings,1585.55,0.0,U401,1,Reversal,GBP,1.0,0,1585.55
2024-10-07,JRN-2024-0261,1,3100,Retained Earnings,IT,Dr to Retained Earnings,2286.78,0.0,U101,1,Manual,GBP,1.0,0,2286.78
2024-10-07,JRN-2024-0261,2,3100,Retained Earnings,IT,Cr to Retained Earnings,0.0,670.78,U101,1,Manual,GBP,1.0,0,-670.78
2024-10-07,JRN-2024-0261,3,5300,Utilities Expense,IT,Cr to Utilities Expense,0.0,698.32,U101,1,Manual,GBP,1.0,0,-698.32
2024-10-07,JRN-2024-0261,4,4100,Other Income,IT,Cr to Other Income,0.0,917.68,U101,1,Manual,GBP,1.0,0,-917.68
2024-10-01,JRN-2024-0262,1,5400,Depreciation Expense,IT,Cr to Depreciation Expense,0.0,2105.56,U201,3,Reversal,GBP,1.0,0,-2105.56
2024-10-01,JRN-2024-0262,2,1300,Prepayments,IT,Dr to Prepayments,2105.56,0.0,U201,3,Reversal,GBP,1.0,0,2105.56
2024-10-12,JRN-2024-0263,1,4000,Sales Revenue,MKT,Dr to Sales Revenue,269.82,0.0,U201,1,Reversal,GBP,1.0,0,269.82
2024-10-12,JRN-2024-0263,2,5500,Interest Expense,MKT,Cr to Interest Expense,0.0,269.82,U201,1,Reversal,GBP,1.0,0,-269.82
2024-02-10,JRN-2024-0264,1,1300,Prepayments,FIN,Cr to Prepayments,0.0,654.16,U102,2,Automated,GBP,1.0,0,-654.16
2024-02-10,JRN-2024-0264,2,5000,Cost of Goods Sold,FIN,Dr to Cost of Goods Sold,380.37,0.0,U102,2,Automated,GBP,1.0,0,380.37
2024-02-10,JRN-2024-0264,3,1300,Prepayments,FIN,Dr to Prepayments,273.79,0.0,U102,2,Automated,GBP,1.0,0,273.79
2024-06-06,JRN-2024-0265,1,5100,Wages Expense,IT,Cr to Wages Expense,0.0,2112.78,U102,2,Reversal,GBP,1.0,0,-2112.78
2024-06-06,JRN-2024-0265,2,1200,Inventory,IT,Dr to Inventory,810.12,0.0,U102,2,Reversal,GBP,1.0,0,810.12
2024-06-06,JRN-2024-0265,3,5000,Cost of Goods Sold,IT,Dr to Cost of Goods Sold,1302.66,0.0,U102,2,Reversal,GBP,1.0,0,1302.66
2024-08-03,JRN-2024-0266,1,5500,Interest Expense,MKT,Cr to Interest Expense,0.0,2410.09,U301,3,Manual,GBP,1.0,1,-2410.09
2024-08-03,JRN-2024-0266,2,1000,Cash at Bank,MKT,Dr to Cash at Bank,1903.43,0.0,U301,3,Manual,GBP,1.0,1,1903.43
2024-08-03,JRN-2024-0266,3,3100,Retained Earnings,MKT,Dr to Retained Earnings,506.66,0.0,U301,3,Manual,GBP,1.0,1,506.66
2024-02-16,JRN-2024-0267,1,5400,Depreciation Expense,MKT,Cr to Depreciation Expense,0.0,1708.3,U201,1,Manual,GBP,1.0,0,-1708.3
2024-02-16,JRN-2024-0267,2,4000,Sales Revenue,MKT,Dr to Sales Revenue,2657.59,0.0,U201,1,Manual,GBP,1.0,0,2657.59
2024-02-16,JRN-2024-0267,3,1200,Inventory,MKT,Cr to Inventory,0.0,949.29,U201,1,Manual,GBP,1.0,0,-949.29
2024-05-11,JRN-2024-0268,1,3000,Share Capital,HR,Dr to Share Capital,1473.54,0.0,U301,2,Manual,GBP,1.0,1,1473.54
2024-05-11,JRN-2024-0268,2,3000,Share Capital,HR,Cr to Share Capital,0.0,1473.54,U301,2,Manual,GBP,1.0,1,-1473.54
2024-12-12,JRN-2024-0269,1,3000,Share Capital,OPS,Dr to Share Capital,3861.8,0.0,U102,2,Reversal,GBP,1.0,0,3861.8
2024-12-12,JRN-2024-0269,2,4000,Sales Revenue,OPS,Cr to Sales Revenue,0.0,3861.8,U102,2,Reversal,GBP,1.0,0,-3861.8
2024-03-01,JRN-2024-0270,1,5100,Wages Expense,FIN,Dr to Wages Expense,1040.23,0.0,U101,2,Reversal,GBP,1.0,0,1040.23
2024-03-01,JRN-2024-0270,2,2100,Accruals,FIN,Cr to Accruals,0.0,2074.2,U101,2,Reversal,GBP,1.0,0,-2074.2
2024-03-01,JRN-2024-0270,3,4100,Other Income,FIN,Dr to Other Income,1033.97,0.0,U101,2,Reversal,GBP,1.0,0,1033.97
2024-04-18,JRN-2024-0271,1,1000,Cash at Bank,FIN,Cr to Cash at Bank,0.0,2205.3,U101,2,Automated,GBP,1.0,0,-2205.3
2024-04-18,JRN-2024-0271,2,1200,Inventory,FIN,Cr to Inventory,0.0,-1710.25,U101,2,Automated,GBP,1.0,0,1710.25
2024-04-18,JRN-2024-0271,3,3100,Retained Earnings,FIN,Dr to Retained Earnings,495.05,0.0,U101,2,Automated,GBP,1.0,0,495.05
2024-07-08,JRN-2024-0272,1,3100,Retained Earnings,FIN,Dr to Retained Earnings,261.04,0.0,U201,1,Automated,GBP,1.0,0,261.04
2024-07-08,JRN-2024-0272,2,5000,Cost of Goods Sold,FIN,Dr to Cost of Goods Sold,208.0,0.0,U201,1,Automated,GBP,1.0,0,208.0
2024-07-08,JRN-2024-0272,3,1300,Prepayments,FIN,Dr to Prepayments,25.32,0.0,U201,1,Automated,GBP,1.0,0,25.32
2024-07-08,JRN-2024-0272,4,5100,Wages Expense,FIN,Cr to Wages Expense,0.0,494.36,U201,1,Automated,GBP,1.0,0,-494.36
2024-08-20,JRN-2024-0273,1,4000,Sales Revenue,HR,Cr to Sales Revenue,0.0,1655.62,U101,3,Reversal,GBP,1.0,0,-1655.62
2024-08-20,JRN-2024-0273,2,3100,Retained Earnings,HR,Dr to Retained Earnings,1283.41,0.0,U101,3,Reversal,GBP,1.0,0,1283.41
2024-08-20,JRN-2024-0273,3,2000,Accounts Payable,HR,Dr to Accounts Payable,758.39,0.0,U101,3,Reversal,GBP,1.0,0,758.39
2024-08-20,JRN-2024-0273,4,1000,Cash at Bank,HR,Cr to Cash at Bank,0.0,386.18,U101,3,Reversal,GBP,1.0,0,-386.18
2024-09-23,JRN-2024-0274,1,5300,Utilities Expense,FIN,Dr to Utilities Expense,2482.3,0.0,U201,3,Automated,GBP,1.0,0,2482.3
2024-09-23,JRN-2024-0274,2,1200,Inventory,FIN,Cr to Inventory,0.0,2482.3,U201,3,Automated,GBP,1.0,0,-2482.3
2024-01-19,JRN-2024-0275,1,5100,Wages Expense,HR,Dr to Wages Expense,763.5,0.0,U103,2,Reversal,GBP,1.0,0,763.5
2024-01-19,JRN-2024-0275,2,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,1287.8,U103,2,Reversal,GBP,1.0,0,-1287.8
2024-01-19,JRN-2024-0275,3,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,1890.39,U103,2,Reversal,GBP,1.0,0,-1890.39
2024-01-19,JRN-2024-0275,4,5200,Rent Expense,HR,Dr to Rent Expense,2414.69,0.0,U103,2,Reversal,GBP,1.0,0,2414.69
2024-12-03,JRN-2024-0276,1,1100,Accounts Receivable,IT,Cr to Accounts Receivable,0.0,241.26,U101,1,Manual,GBP,1.0,0,-241.26
2024-12-03,JRN-2024-0276,2,1100,Accounts Receivable,IT,Cr to Accounts Receivable,0.0,809.68,U101,1,Manual,GBP,1.0,0,-809.68
2024-12-03,JRN-2024-0276,3,1300,Prepayments,IT,Dr to Prepayments,1050.94,0.0,U101,1,Manual,GBP,1.0,0,1050.94
2024-03-24,JRN-2024-0277,1,1000,Cash at Bank,IT,Dr to Cash at Bank,993.43,0.0,U201,1,Reversal,GBP,1.0,0,993.43
2024-03-24,JRN-2024-0277,2,1000,Cash at Bank,IT,Cr to Cash at Bank,0.0,993.43,U201,1,Reversal,GBP,1.0,0,-993.43
2024-10-11,JRN-2024-0278,1,4000,Sales Revenue,OPS,Dr to Sales Revenue,1816.96,0.0,U201,3,Reversal,GBP,1.0,0,1816.96
2024-10-11,JRN-2024-0278,2,4100,Other Income,OPS,Cr to Other Income,0.0,706.13,U201,3,Reversal,GBP,1.0,0,-706.13
2024-10-11,JRN-2024-0278,3,1100,Accounts Receivable,OPS,Cr to Accounts Receivable,0.0,582.28,U201,3,Reversal,GBP,1.0,0,-582.28
2024-10-11,JRN-2024-0278,4,1200,Inventory,OPS,Cr to Inventory,0.0,528.55,U201,3,Reversal,GBP,1.0,0,-528.55
2024-03-24,JRN-2024-0279,1,2100,Accruals,IT,Dr to Accruals,511.22,0.0,U103,2,Manual,GBP,1.0,1,511.22
2024-03-24,JRN-2024-0279,2,5000,Cost of Goods Sold,IT,Dr to Cost of Goods Sold,1258.87,0.0,U103,2,Manual,GBP,1.0,1,1258.87
2024-03-24,JRN-2024-0279,3,2000,Accounts Payable,IT,Cr to Accounts Payable,0.0,1770.09,U103,2,Manual,GBP,1.0,1,-1770.09
2024-10-27,JRN-2024-0280,1,5400,Depreciation Expense,HR,Dr to Depreciation Expense,45.39,0.0,U301,2,Reversal,GBP,1.0,0,45.39
2024-10-27,JRN-2024-0280,2,4100,Other Income,HR,Dr to Other Income,829.7,0.0,U301,2,Reversal,GBP,1.0,0,829.7
2024-10-27,JRN-2024-0280,3,2000,Accounts Payable,HR,Cr to Accounts Payable,0.0,875.09,U301,2,Reversal,GBP,1.0,0,-875.09
2024-10-20,JRN-2024-0281,1,5100,Wages Expense,MKT,Cr to Wages Expense,0.0,814.87,U401,3,Reversal,GBP,1.0,0,-814.87
2024-10-20,JRN-2024-0281,2,2000,Accounts Payable,MKT,Dr to Accounts Payable,508.75,0.0,U401,3,Reversal,GBP,1.0,0,508.75
2024-10-20,JRN-2024-0281,3,2100,Accruals,MKT,Dr to Accruals,166.2,0.0,U401,3,Reversal,GBP,1.0,0,166.2
2024-10-20,JRN-2024-0281,4,5000,Cost of Goods Sold,MKT,Dr to Cost of Goods Sold,139.92,0.0,U401,3,Reversal,GBP,1.0,0,139.92
2024-12-19,JRN-2024-0282,1,5500,Interest Expense,OPS,Dr to Interest Expense,559.32,0.0,U301,3,Reversal,GBP,1.0,0,559.32
2024-12-19,JRN-2024-0282,2,1200,Inventory,OPS,Cr to Inventory,0.0,559.32,U301,3,Reversal,GBP,1.0,0,-559.32
2024-03-15,JRN-2024-0283,1,5500,Interest Expense,FIN,Cr to Interest Expense,0.0,470.81,U301,3,Manual,GBP,1.0,0,-470.81
2024-03-15,JRN-2024-0283,2,5500,Interest Expense,FIN,Dr to Interest Expense,513.69,0.0,U301,3,Manual,GBP,1.0,0,513.69
2024-03-15,JRN-2024-0283,3,4100,Other Income,FIN,Cr to Other Income,0.0,441.08,U301,3,Manual,GBP,1.0,0,-441.08
2024-03-15,JRN-2024-0283,4,5000,Cost of Goods Sold,FIN,Dr to Cost of Goods Sold,398.2,0.0,U301,3,Manual,GBP,1.0,0,398.2
2024-07-14,JRN-2024-0284,1,2000,Accounts Payable,MKT,Dr to Accounts Payable,104.33,0.0,U201,1,Automated,GBP,1.0,0,104.33
2024-07-14,JRN-2024-0284,2,3100,Retained Earnings,MKT,Cr to Retained Earnings,0.0,104.33,U201,1,Automated,GBP,1.0,0,-104.33
2024-10-31,JRN-2024-0285,1,1000,Cash at Bank,FIN,Dr to Cash at Bank,1900.05,0.0,U401,1,Reversal,GBP,1.0,0,1900.05
2024-10-31,JRN-2024-0285,2,2100,Accruals,FIN,Cr to Accruals,0.0,798.59,U401,1,Reversal,GBP,1.0,0,-798.59
2024-10-31,JRN-2024-0285,3,5500,Interest Expense,FIN,Cr to Interest Expense,0.0,916.98,U401,1,Reversal,GBP,1.0,0,-916.98
2024-10-31,JRN-2024-0285,4,2000,Accounts Payable,FIN,Cr to Accounts Payable,0.0,184.48,U401,1,Reversal,GBP,1.0,0,-184.48
2024-02-14,JRN-2024-0286,1,1300,Prepayments,IT,Dr to Prepayments,1474.37,0.0,U201,2,Manual,GBP,1.0,0,1474.37
2024-02-14,JRN-2024-0286,2,4100,Other Income,IT,Cr to Other Income,0.0,1474.37,U201,2,Manual,GBP,1.0,0,-1474.37
2024-05-01,JRN-2024-0287,1,5200,Rent Expense,MKT,Dr to Rent Expense,1610.44,0.0,U301,2,Manual,GBP,1.0,0,1610.44
2024-05-01,JRN-2024-0287,2,2000,Accounts Payable,MKT,Dr to Accounts Payable,302.74,0.0,U301,2,Manual,GBP,1.0,0,302.74
2024-05-01,JRN-2024-0287,3,4100,Other Income,MKT,Cr to Other Income,0.0,1913.18,U301,2,Manual,GBP,1.0,0,-1913.18
2024-02-28,JRN-2024-0288,1,5400,Depreciation Expense,OPS,Dr to Depreciation Expense,414.3,0.0,U103,2,Reversal,GBP,1.0,0,414.3
2024-02-28,JRN-2024-0288,2,5300,Utilities Expense,OPS,Cr to Utilities Expense,0.0,414.3,U103,2,Reversal,GBP,1.0,0,-414.3
2024-06-13,JRN-2024-0289,1,4000,Sales Revenue,HR,Dr to Sales Revenue,658.77,0.0,U103,3,Reversal,GBP,1.0,0,658.77
2024-06-13,JRN-2024-0289,2,1000,Cash at Bank,HR,Cr to Cash at Bank,0.0,658.77,U103,3,Reversal,GBP,1.0,0,-658.77
2024-02-11,JRN-2024-0290,1,1100,Accounts Receivable,HR,Cr to Accounts Receivable,0.0,1021.46,U103,1,Automated,GBP,1.0,0,-1021.46
2024-02-11,JRN-2024-0290,2,5500,Interest Expense,HR,Dr to Interest Expense,685.84,0.0,U103,1,Automated,GBP,1.0,0,685.84
2024-02-11,JRN-2024-0290,3,5200,Rent Expense,HR,Dr to Rent Expense,335.62,0.0,U103,1,Automated,GBP,1.0,0,335.62
2024-04-01,JRN-2024-0291,1,5400,Depreciation Expense,MKT,Cr to Depreciation Expense,0.0,9233.32,U201,3,Automated,GBP,1.0,1,-9233.32
2024-04-01,JRN-2024-0291,2,3100,Retained Earnings,MKT,Dr to Retained Earnings,9233.32,0.0,U201,3,Automated,GBP,1.0,1,9233.32
2024-12-03,JRN-2024-0292,1,3100,Retained Earnings,IT,Cr to Retained Earnings,0.0,129.58,U401,2,Manual,GBP,1.0,0,-129.58
2024-12-03,JRN-2024-0292,2,2100,Accruals,IT,Cr to Accruals,0.0,1251.64,U401,2,Manual,GBP,1.0,0,-1251.64
2024-12-03,JRN-2024-0292,3,4000,Sales Revenue,IT,Dr to Sales Revenue,325.72,0.0,U401,2,Manual,GBP,1.0,0,325.72
2024-12-03,JRN-2024-0292,4,3100,Retained Earnings,IT,Dr to Retained Earnings,1055.5,0.0,U401,2,Manual,GBP,1.0,0,1055.5
2024-05-26,JRN-2024-0293,1,5400,Depreciation Expense,FIN,Cr to Depreciation Expense,0.0,3205.72,U401,3,Manual,GBP,1.0,1,-3205.72
2024-05-26,JRN-2024-0293,2,5500,Interest Expense,FIN,Dr to Interest Expense,3205.72,0.0,U401,3,Manual,GBP,1.0,1,3205.72
2024-09-02,JRN-2024-0294,1,2000,Accounts Payable,MKT,Cr to Accounts Payable,0.0,701.42,U401,2,Manual,GBP,1.0,0,-701.42
2024-09-02,JRN-2024-0294,2,2100,Accruals,MKT,Cr to Accruals,0.0,436.23,U401,2,Manual,GBP,1.0,0,-436.23
2024-09-02,JRN-2024-0294,3,5000,Cost of Goods Sold,MKT,Cr to Cost of Goods Sold,0.0,353.48,U401,2,Manual,GBP,1.0,0,-353.48
2024-09-02,JRN-2024-0294,4,3000,Share Capital,MKT,Dr to Share Capital,1491.13,0.0,U401,2,Manual,GBP,1.0,0,1491.13
2024-08-23,JRN-2024-0295,1,1300,Prepayments,HR,Cr to Prepayments,0.0,302.62,U401,2,Automated,GBP,1.0,0,-302.62
2024-08-23,JRN-2024-0295,2,5500,Interest Expense,HR,Cr to Interest Expense,0.0,191.46,U401,2,Automated,GBP,1.0,0,-191.46
2024-08-23,JRN-2024-0295,3,2100,Accruals,HR,Cr to Accruals,0.0,-426.12,U401,2,Automated,GBP,1.0,0,426.12
2024-08-23,JRN-2024-0295,4,5400,Depreciation Expense,HR,Dr to Depreciation Expense,67.96,0.0,U401,2,Automated,GBP,1.0,0,67.96
2024-07-10,JRN-2024-0296,1,4000,Sales Revenue,FIN,Dr to Sales Revenue,1496.79,0.0,U101,3,Reversal,GBP,1.0,0,1496.79
2024-07-10,JRN-2024-0296,2,1200,Inventory,FIN,Cr to Inventory,0.0,430.11,U101,3,Reversal,GBP,1.0,0,-430.11
2024-07-10,JRN-2024-0296,3,1100,Accounts Receivable,FIN,Cr to Accounts Receivable,0.0,621.98,U101,3,Reversal,GBP,1.0,0,-621.98
2024-07-10,JRN-2024-0296,4,1000,Cash at Bank,FIN,Cr to Cash at Bank,0.0,444.7,U101,3,Reversal,GBP,1.0,0,-444.7
2024-12-17,JRN-2024-0297,1,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,1035.07,U102,1,Automated,GBP,1.0,0,-1035.07
2024-12-17,JRN-2024-0297,2,1200,Inventory,HR,Dr to Inventory,1035.07,0.0,U102,1,Automated,GBP,1.0,0,1035.07
2024-04-23,JRN-2024-0298,1,5500,Interest Expense,FIN,Dr to Interest Expense,2214.06,0.0,U101,2,Reversal,GBP,1.0,0,2214.06
2024-04-23,JRN-2024-0298,2,2100,Accruals,FIN,Cr to Accruals,0.0,1600.7,U101,2,Reversal,GBP,1.0,0,-1600.7
2024-04-23,JRN-2024-0298,3,5200,Rent Expense,FIN,Cr to Rent Expense,0.0,613.36,U101,2,Reversal,GBP,1.0,0,-613.36
2024-10-12,JRN-2024-0299,1,4000,Sales Revenue,IT,Dr to Sales Revenue,1317.95,0.0,U301,2,Manual,GBP,1.0,1,1317.95
2024-10-12,JRN-2024-0299,2,5300,Utilities Expense,IT,Cr to Utilities Expense,0.0,769.76,U301,2,Manual,GBP,1.0,1,-769.76
2024-10-12,JRN-2024-0299,3,5400,Depreciation Expense,IT,Cr to Depreciation Expense,0.0,677.71,U301,2,Manual,GBP,1.0,1,-677.71
2024-10-12,JRN-2024-0299,4,1200,Inventory,IT,Cr to Inventory,0.0,-129.52,U301,2,Manual,GBP,1.0,1,129.52
2024-07-06,JRN-2024-0300,1,5500,Interest Expense,MKT,Dr to Interest Expense,1034.01,0.0,U102,3,Automated,GBP,1.0,0,1034.01
2024-07-06,JRN-2024-0300,2,4000,Sales Revenue,MKT,Cr to Sales Revenue,0.0,1055.32,U102,3,Automated,GBP,1.0,0,-1055.32
2024-07-06,JRN-2024-0300,3,5400,Depreciation Expense,MKT,Dr to Depreciation Expense,1729.13,0.0,U102,3,Automated,GBP,1.0,0,1729.13
2024-07-06,JRN-2024-0300,4,1000,Cash at Bank,MKT,Cr to Cash at Bank,0.0,1707.82,U102,3,Automated,GBP,1.0,0,-1707.82
